postal_code,customer_class,total_gallons,year,month
78721,Residential,16536300,2018,8
78721,Irrigation - Multi-Family,730300,2018,8
78721,Irrigation - Residential,7100,2018,8
78722,Multi-Family,2929400,2018,8
78722,Irrigation - Multi-Family,3700,2018,8
78722,Residential,11736400,2018,8
78723,Multi-Family,23166200,2018,8
78723,Irrigation - Residential,8800,2018,8
78723,Residential,44741100,2018,8
78723,Irrigation - Multi-Family,445500,2018,8
78724,Irrigation - Residential,34200,2018,8
78724,Irrigation - Multi-Family,1674100,2018,8
78724,Residential,24040300,2018,8
78724,Multi-Family,15359400,2018,8
78725,Irrigation - Residential,0,2018,8
78725,Multi-Family,188400,2018,8
78725,Residential,4681700,2018,8
78726,Multi-Family,16399100,2018,8
78726,Residential,30395500,2018,8
78726,Irrigation - Residential,68300,2018,8
78726,Irrigation - Multi-Family,6055800,2018,8
78727,Multi-Family,23199700,2018,8
78727,Residential,57787600,2018,8
78727,Irrigation - Residential,21800,2018,8
78727,Irrigation - Multi-Family,8704500,2018,8
78728,Multi-Family,10090600,2018,8
78728,Residential,9986500,2018,8
78728,Irrigation - Multi-Family,3162800,2018,8
78728,Irrigation - Residential,10500,2018,8
78729,Irrigation - Residential,7900,2018,8
78729,Irrigation - Multi-Family,5505900,2018,8
78729,Residential,32331000,2018,8
78729,Multi-Family,27251200,2018,8
78730,Irrigation - Residential,260300,2018,8
78730,Irrigation - Multi-Family,1994100,2018,8
78730,Residential,43519600,2018,8
78730,Multi-Family,8550300,2018,8
78731,Multi-Family,21652400,2018,8
78731,Irrigation - Multi-Family,1496100,2018,8
78731,Irrigation - Residential,827500,2018,8
78731,Residential,103429800,2018,8
78732,Residential,5900,2018,8
78735,Irrigation - Multi-Family,5070000,2018,8
78735,Multi-Family,12659500,2018,8
78735,Residential,35504600,2018,8
78736,Multi-Family,4107200,2018,8
78736,Irrigation - Multi-Family,2433900,2018,8
78736,Residential,22538600,2018,8
78736,Irrigation - Residential,29200,2018,8
78737,Irrigation - Residential,6900,2018,8
78737,Residential,15474100,2018,8
78738,Residential,328600,2018,8
78739,Residential,67984700,2018,8
78739,Irrigation - Multi-Family,19900,2018,8
78739,Irrigation - Residential,0,2018,8
78741,Irrigation - Residential,79200,2018,8
78741,Residential,21833400,2018,8
78741,Multi-Family,78491300,2018,8
78741,Irrigation - Multi-Family,4817200,2018,8
78742,Irrigation - Multi-Family,47200,2018,8
78742,Multi-Family,293100,2018,8
78742,Residential,717000,2018,8
78744,Irrigation - Multi-Family,6061400,2018,8
78744,Irrigation - Residential,43900,2018,8
78744,Residential,60446400,2018,8
78744,Multi-Family,32612300,2018,8
78745,Irrigation - Residential,124900,2018,8
78745,Multi-Family,37556800,2018,8
78745,Irrigation - Multi-Family,8771900,2018,8
78745,Residential,96753100,2018,8
78746,Irrigation - Residential,901500,2018,8
78746,Irrigation - Multi-Family,1961300,2018,8
78746,Residential,76824100,2018,8
78746,Multi-Family,14579000,2018,8
78747,Multi-Family,7999900,2018,8
78747,Irrigation - Multi-Family,1169600,2018,8
78747,Irrigation - Residential,15300,2018,8
78747,Residential,40515800,2018,8
78748,Residential,97613200,2018,8
78748,Multi-Family,25350900,2018,8
78748,Irrigation - Multi-Family,16079600,2018,8
78748,Irrigation - Residential,52300,2018,8
78749,Irrigation - Residential,45700,2018,8
78749,Residential,98290500,2018,8
78749,Irrigation - Multi-Family,8428900,2018,8
78749,Multi-Family,15331600,2018,8
78750,Irrigation - Residential,57700,2018,8
78750,Residential,89551700,2018,8
78750,Irrigation - Multi-Family,3069800,2018,8
78750,Multi-Family,18119100,2018,8
78751,Multi-Family,13408700,2018,8
78751,Residential,19100300,2018,8
78751,Irrigation - Residential,152700,2018,8
78751,Irrigation - Multi-Family,813100,2018,8
78752,Multi-Family,19787700,2018,8
78752,Residential,13667900,2018,8
78752,Irrigation - Residential,800,2018,8
78752,Irrigation - Multi-Family,402900,2018,8
78753,Irrigation - Multi-Family,8939400,2018,8
78753,Irrigation - Residential,46200,2018,8
78753,Multi-Family,63696700,2018,8
78753,Residential,54311000,2018,8
78754,Irrigation - Residential,29000,2018,8
78754,Multi-Family,18154500,2018,8
78754,Irrigation - Multi-Family,4272400,2018,8
78754,Residential,33599900,2018,8
78756,Irrigation - Residential,99900,2018,8
78756,Multi-Family,5666700,2018,8
78756,Residential,16185000,2018,8
78756,Irrigation - Multi-Family,306700,2018,8
78757,Multi-Family,13777500,2018,8
78757,Irrigation - Multi-Family,600800,2018,8
78757,Residential,48903700,2018,8
78757,Irrigation - Residential,72600,2018,8
78758,Irrigation - Multi-Family,5511500,2018,8
78758,Multi-Family,51784700,2018,8
78758,Residential,50579200,2018,8
78758,Irrigation - Residential,105800,2018,8
78759,Irrigation - Residential,189800,2018,8
78759,Multi-Family,42108400,2018,8
78759,Irrigation - Multi-Family,2549700,2018,8
78759,Residential,110616100,2018,8
78613,Irrigation - Multi-Family,2283000,2018,9
78613,Multi-Family,4028500,2018,9
78617,Irrigation - Residential,8000,2018,9
78617,Residential,22619100,2018,9
78617,Irrigation - Multi-Family,9200,2018,9
78617,Multi-Family,5620100,2018,9
78652,Irrigation - Residential,59300,2018,9
78652,Residential,6970800,2018,9
78653,Multi-Family,190800,2018,9
78653,Irrigation - Multi-Family,10200,2018,9
78653,Residential,3117700,2018,9
78653,Irrigation - Residential,13000,2018,9
78660,Irrigation - Residential,20200,2018,9
78660,Residential,10990800,2018,9
78660,Irrigation - Multi-Family,4148800,2018,9
78660,Multi-Family,2674000,2018,9
78701,Irrigation - Multi-Family,899000,2018,9
78701,Residential,1069800,2018,9
78701,Irrigation - Residential,53300,2018,9
78701,Multi-Family,16772800,2018,9
78702,Irrigation - Multi-Family,2440700,2018,9
78702,Residential,28865700,2018,9
78702,Irrigation - Residential,15300,2018,9
78702,Multi-Family,14370700,2018,9
78703,Residential,68762900,2018,9
78703,Multi-Family,14163600,2018,9
78703,Irrigation - Residential,1528100,2018,9
78703,Irrigation - Multi-Family,1298900,2018,9
78704,Irrigation - Multi-Family,6548100,2018,9
78704,Irrigation - Residential,252700,2018,9
78704,Residential,56518600,2018,9
78704,Multi-Family,57334900,2018,9
78705,Multi-Family,41230600,2018,9
78705,Irrigation - Residential,160100,2018,9
78705,Residential,12824900,2018,9
78705,Irrigation - Multi-Family,1225900,2018,9
78717,Multi-Family,14728200,2018,9
78717,Irrigation - Residential,37900,2018,9
78717,Residential,46191800,2018,9
78717,Irrigation - Multi-Family,7233900,2018,9
78719,Multi-Family,446500,2018,9
78719,Residential,2126100,2018,9
78721,Irrigation - Residential,5800,2018,9
78721,Multi-Family,5306500,2018,9
78721,Residential,13464500,2018,9
78721,Irrigation - Multi-Family,559000,2018,9
78722,Irrigation - Multi-Family,12400,2018,9
78722,Multi-Family,3018600,2018,9
78722,Residential,10891200,2018,9
78723,Multi-Family,22764800,2018,9
78723,Irrigation - Residential,18500,2018,9
78723,Irrigation - Multi-Family,432100,2018,9
78723,Residential,38958600,2018,9
78724,Irrigation - Residential,29400,2018,9
78724,Multi-Family,14719800,2018,9
78724,Residential,19724100,2018,9
78724,Irrigation - Multi-Family,456100,2018,9
78725,Multi-Family,195400,2018,9
78725,Residential,4081300,2018,9
78725,Irrigation - Residential,0,2018,9
78726,Irrigation - Residential,41200,2018,9
78726,Irrigation - Multi-Family,5158900,2018,9
78726,Multi-Family,13194800,2018,9
78726,Residential,25052700,2018,9
78727,Irrigation - Residential,19100,2018,9
78727,Irrigation - Multi-Family,8542900,2018,9
78727,Multi-Family,22227000,2018,9
78727,Residential,48828800,2018,9
78728,Multi-Family,10112000,2018,9
78728,Irrigation - Multi-Family,3154200,2018,9
78728,Residential,6824500,2018,9
78728,Irrigation - Residential,6800,2018,9
78729,Irrigation - Residential,10100,2018,9
78729,Multi-Family,25654100,2018,9
78729,Residential,29247100,2018,9
78729,Irrigation - Multi-Family,6271300,2018,9
78730,Multi-Family,4405600,2018,9
78730,Residential,37797400,2018,9
78730,Irrigation - Multi-Family,2127600,2018,9
78730,Irrigation - Residential,323900,2018,9
78731,Irrigation - Multi-Family,1008300,2018,9
78731,Irrigation - Residential,636600,2018,9
78731,Multi-Family,19331800,2018,9
78731,Residential,95131200,2018,9
78732,Residential,2300,2018,9
78735,Residential,30211700,2018,9
78735,Multi-Family,13016500,2018,9
78735,Irrigation - Multi-Family,4804500,2018,9
78736,Irrigation - Residential,14400,2018,9
78736,Multi-Family,3614900,2018,9
78736,Residential,18837200,2018,9
78736,Irrigation - Multi-Family,2468400,2018,9
78737,Irrigation - Residential,7700,2018,9
78737,Residential,12207800,2018,9
78738,Residential,55300,2018,9
78739,Residential,82586800,2018,9
78739,Irrigation - Multi-Family,44700,2018,9
78739,Irrigation - Residential,0,2018,9
78741,Multi-Family,76425400,2018,9
78741,Residential,24472900,2018,9
78741,Irrigation - Residential,73500,2018,9
78741,Irrigation - Multi-Family,6103700,2018,9
78742,Residential,901400,2018,9
78742,Irrigation - Multi-Family,59500,2018,9
78742,Multi-Family,338000,2018,9
78744,Residential,62445700,2018,9
78744,Multi-Family,33408200,2018,9
78744,Irrigation - Residential,79900,2018,9
78744,Irrigation - Multi-Family,7612200,2018,9
78745,Irrigation - Residential,115600,2018,9
78745,Irrigation - Multi-Family,9014200,2018,9
78745,Residential,89204100,2018,9
78745,Multi-Family,37893300,2018,9
78746,Irrigation - Residential,710700,2018,9
78746,Residential,65961000,2018,9
78746,Irrigation - Multi-Family,1776500,2018,9
78746,Multi-Family,14792800,2018,9
78747,Multi-Family,8703600,2018,9
78747,Irrigation - Multi-Family,1358500,2018,9
78747,Residential,39377300,2018,9
78747,Irrigation - Residential,16500,2018,9
78748,Residential,99490400,2018,9
78748,Irrigation - Multi-Family,18335100,2018,9
78748,Irrigation - Residential,58100,2018,9
78748,Multi-Family,26853700,2018,9
78749,Irrigation - Multi-Family,10103800,2018,9
78749,Irrigation - Residential,40500,2018,9
78749,Multi-Family,15298200,2018,9
78749,Residential,83505600,2018,9
78750,Irrigation - Multi-Family,2474000,2018,9
78750,Irrigation - Residential,14600,2018,9
78750,Multi-Family,12679900,2018,9
78750,Residential,52888800,2018,9
78751,Irrigation - Residential,162800,2018,9
78751,Multi-Family,13796900,2018,9
78751,Irrigation - Multi-Family,778100,2018,9
78751,Residential,19879300,2018,9
78752,Residential,14872700,2018,9
78752,Irrigation - Multi-Family,377200,2018,9
78752,Irrigation - Residential,1000,2018,9
78752,Multi-Family,20511200,2018,9
78753,Irrigation - Multi-Family,7061000,2018,9
78753,Irrigation - Residential,30200,2018,9
78753,Multi-Family,58430500,2018,9
78753,Residential,40623400,2018,9
78754,Irrigation - Multi-Family,3274200,2018,9
78754,Residential,25562400,2018,9
78754,Multi-Family,16151700,2018,9
78754,Irrigation - Residential,24200,2018,9
78756,Multi-Family,6018600,2018,9
78756,Irrigation - Residential,134400,2018,9
78756,Residential,17020000,2018,9
78756,Irrigation - Multi-Family,360700,2018,9
78757,Multi-Family,13868600,2018,9
78757,Irrigation - Multi-Family,458200,2018,9
78757,Irrigation - Residential,66100,2018,9
78757,Residential,48160200,2018,9
78758,Irrigation - Residential,52600,2018,9
78758,Residential,41109000,2018,9
78758,Irrigation - Multi-Family,5291300,2018,9
78758,Multi-Family,48505300,2018,9
78759,Irrigation - Residential,115200,2018,9
78759,Irrigation - Multi-Family,2859100,2018,9
78759,Multi-Family,39269000,2018,9
78759,Residential,76865400,2018,9
78613,Multi-Family,3414300,2018,10
78613,Irrigation - Multi-Family,643000,2018,10
78617,Multi-Family,4357600,2018,10
78617,Irrigation - Multi-Family,6200,2018,10
78617,Irrigation - Residential,6700,2018,10
78617,Residential,17426400,2018,10
78652,Irrigation - Residential,54500,2018,10
78652,Residential,3786600,2018,10
78653,Residential,2149500,2018,10
78653,Irrigation - Multi-Family,0,2018,10
78653,Multi-Family,139300,2018,10
78653,Irrigation - Residential,7700,2018,10
78660,Irrigation - Multi-Family,2302500,2018,10
78660,Irrigation - Residential,18600,2018,10
78660,Multi-Family,2515900,2018,10
78660,Residential,9284600,2018,10
78701,Multi-Family,16903200,2018,10
78701,Irrigation - Multi-Family,879300,2018,10
78701,Irrigation - Residential,59900,2018,10
78701,Residential,720600,2018,10
78702,Irrigation - Multi-Family,1963700,2018,10
78702,Multi-Family,14855200,2018,10
78702,Residential,23082600,2018,10
78702,Irrigation - Residential,4200,2018,10
78703,Irrigation - Residential,560900,2018,10
78703,Multi-Family,12008800,2018,10
78703,Irrigation - Multi-Family,644400,2018,10
78703,Residential,39521200,2018,10
78704,Multi-Family,50353600,2018,10
78704,Residential,39146300,2018,10
78704,Irrigation - Residential,148400,2018,10
78704,Irrigation - Multi-Family,3747700,2018,10
78705,Multi-Family,42131900,2018,10
78705,Residential,7997000,2018,10
78705,Irrigation - Residential,23200,2018,10
78705,Irrigation - Multi-Family,849400,2018,10
78717,Multi-Family,16050300,2018,10
78717,Irrigation - Multi-Family,4417200,2018,10
78717,Irrigation - Residential,8300,2018,10
78717,Residential,28484200,2018,10
78719,Residential,1423000,2018,10
78719,Multi-Family,307700,2018,10
78721,Irrigation - Multi-Family,608600,2018,10
78721,Residential,11524200,2018,10
78721,Irrigation - Residential,6300,2018,10
78721,Multi-Family,4492100,2018,10
78722,Multi-Family,2460800,2018,10
78722,Residential,6563800,2018,10
78722,Irrigation - Multi-Family,46400,2018,10
78723,Irrigation - Residential,38800,2018,10
78723,Irrigation - Multi-Family,364200,2018,10
78723,Residential,29389200,2018,10
78723,Multi-Family,21319800,2018,10
78724,Multi-Family,13497400,2018,10
78724,Irrigation - Residential,13700,2018,10
78724,Residential,17641400,2018,10
78724,Irrigation - Multi-Family,31300,2018,10
78725,Multi-Family,144300,2018,10
78725,Irrigation - Residential,0,2018,10
78725,Residential,3218700,2018,10
78726,Irrigation - Residential,21200,2018,10
78726,Residential,13014000,2018,10
78726,Multi-Family,12328000,2018,10
78726,Irrigation - Multi-Family,3503500,2018,10
78727,Irrigation - Residential,12100,2018,10
78727,Irrigation - Multi-Family,4533700,2018,10
78727,Residential,27688600,2018,10
78727,Multi-Family,19518600,2018,10
78728,Irrigation - Residential,7300,2018,10
78728,Irrigation - Multi-Family,2170100,2018,10
78728,Residential,5893700,2018,10
78728,Multi-Family,9152900,2018,10
78729,Irrigation - Residential,5500,2018,10
78729,Residential,17399800,2018,10
78729,Multi-Family,22235200,2018,10
78729,Irrigation - Multi-Family,3039900,2018,10
78730,Irrigation - Multi-Family,825900,2018,10
78730,Irrigation - Residential,54000,2018,10
78730,Multi-Family,4515000,2018,10
78730,Residential,14962600,2018,10
78731,Irrigation - Residential,241000,2018,10
78731,Multi-Family,17730100,2018,10
78731,Irrigation - Multi-Family,787300,2018,10
78731,Residential,44103000,2018,10
78732,Residential,4400,2018,10
78735,Residential,15529000,2018,10
78735,Multi-Family,11352100,2018,10
78735,Irrigation - Multi-Family,2903700,2018,10
78736,Multi-Family,4307600,2018,10
78736,Residential,10292500,2018,10
78736,Irrigation - Residential,10000,2018,10
78736,Irrigation - Multi-Family,1025700,2018,10
78737,Irrigation - Residential,7400,2018,10
78737,Residential,5089600,2018,10
78738,Residential,47500,2018,10
78739,Residential,29327200,2018,10
78739,Irrigation - Multi-Family,700,2018,10
78739,Irrigation - Residential,0,2018,10
78741,Irrigation - Residential,30900,2018,10
78741,Residential,15920000,2018,10
78741,Irrigation - Multi-Family,4479500,2018,10
78741,Multi-Family,68275500,2018,10
78742,Residential,604600,2018,10
78742,Irrigation - Multi-Family,52900,2018,10
78742,Multi-Family,261000,2018,10
78744,Irrigation - Residential,48400,2018,10
78744,Multi-Family,28733400,2018,10
78744,Irrigation - Multi-Family,3897200,2018,10
78744,Residential,42790100,2018,10
78745,Multi-Family,32651600,2018,10
78745,Irrigation - Residential,50500,2018,10
78745,Residential,56205700,2018,10
78745,Irrigation - Multi-Family,4371700,2018,10
78746,Residential,30451900,2018,10
78746,Irrigation - Multi-Family,944300,2018,10
78746,Irrigation - Residential,383000,2018,10
78746,Multi-Family,11102600,2018,10
78747,Residential,22201800,2018,10
78747,Irrigation - Residential,15000,2018,10
78747,Irrigation - Multi-Family,341100,2018,10
78747,Multi-Family,7113400,2018,10
78748,Irrigation - Multi-Family,8818700,2018,10
78748,Multi-Family,21624800,2018,10
78748,Irrigation - Residential,18800,2018,10
78748,Residential,52797500,2018,10
78749,Irrigation - Multi-Family,4716700,2018,10
78749,Multi-Family,13278300,2018,10
78749,Residential,42829400,2018,10
78749,Irrigation - Residential,29800,2018,10
78750,Residential,36405400,2018,10
78750,Irrigation - Residential,1900,2018,10
78750,Irrigation - Multi-Family,774500,2018,10
78750,Multi-Family,13257100,2018,10
78751,Irrigation - Residential,25500,2018,10
78751,Residential,13104200,2018,10
78751,Irrigation - Multi-Family,422100,2018,10
78751,Multi-Family,12424500,2018,10
78752,Irrigation - Residential,900,2018,10
78752,Multi-Family,18327700,2018,10
78752,Irrigation - Multi-Family,299800,2018,10
78752,Residential,9689700,2018,10
78753,Irrigation - Multi-Family,4816600,2018,10
78753,Irrigation - Residential,0,2018,10
78753,Residential,33424700,2018,10
78753,Multi-Family,57492900,2018,10
78754,Residential,19823400,2018,10
78754,Irrigation - Residential,20900,2018,10
78754,Irrigation - Multi-Family,2343000,2018,10
78754,Multi-Family,14715900,2018,10
78756,Multi-Family,5091000,2018,10
78756,Irrigation - Residential,52400,2018,10
78756,Irrigation - Multi-Family,231400,2018,10
78756,Residential,9326400,2018,10
78757,Irrigation - Residential,30000,2018,10
